student_id,program_name,cohort,cgpa
STU000621,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,4.99
STU000656,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.13
STU000668,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.33
STU000683,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.4
STU000690,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.24
STU002921,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.06
STU002922,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,9.0
STU002923,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.87
STU002924,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.11
STU002925,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.49
STU002926,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.87
STU002927,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.58
STU002929,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.67
STU002930,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.48
STU002931,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.58
STU002932,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.41
STU002933,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.8
STU002934,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.38
STU002935,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.25
STU002936,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.28
STU002937,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.68
STU002938,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.96
STU002939,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.93
STU002940,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.95
STU002941,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.67
STU002942,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.58
STU002943,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.6
STU002944,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.09
STU002945,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.31
STU002946,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.11
STU002947,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.71
STU002948,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.36
STU002949,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.74
STU002950,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.86
STU002951,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.93
STU002952,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.98
STU002953,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.91
STU002954,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.13
STU002955,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.66
STU002956,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.93
STU002957,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.82
STU002958,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.54
STU002960,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.41
STU002961,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.62
STU002962,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.75
STU002963,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.49
STU002964,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.21
STU002965,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.25
STU002966,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.78
STU002967,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.84
STU002968,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.47
STU002969,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.07
STU002970,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.33
STU002971,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.47
STU002972,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.69
STU002973,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.94
STU002974,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.94
STU002975,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.11
STU002976,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.88
STU002977,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.59
STU002978,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.39
STU002979,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.72
STU002980,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.74
STU002981,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.05
STU002982,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.4
STU002983,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.76
STU002984,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.65
STU002985,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.26
STU002986,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.49
STU002987,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.29
STU002988,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.36
STU002989,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.15
STU002990,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.38
STU002991,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.18
STU002992,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.35
STU002993,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.01
STU002994,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.28
STU002995,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.81
STU002996,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.99
STU002997,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.42
STU002998,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.99
STU002999,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.68
STU003000,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.91
STU003001,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.13
STU003002,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.4
STU003003,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.14
STU003004,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.62
STU003005,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.15
STU003006,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.89
STU003007,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.08
STU003008,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.55
STU003009,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.61
STU003010,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.34
STU003011,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.98
STU003012,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.05
STU003013,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.78
STU003014,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.86
STU003015,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.14
STU003016,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.38
STU003017,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.18
STU003018,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.52
STU003019,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.38
STU003020,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.4
STU003021,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,8.76
STU003022,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.72
STU003023,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.61
STU003024,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.27
STU003025,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.87
STU003026,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.02
STU003027,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.48
STU003028,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.79
STU003029,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.0
STU003030,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.33
STU003031,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.29
STU003032,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,4.56
STU003033,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.96
STU003034,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.05
STU003035,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.87
STU003036,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.33
STU003037,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.58
STU003038,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.84
STU003039,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.86
STU003040,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.85
STU003041,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,4.85
STU003042,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.15
STU003043,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.85
STU003044,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.0
STU003045,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.81
STU003046,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.04
STU003047,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.49
STU003048,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.79
STU003049,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,7.32
STU003050,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.6
STU003051,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.62
STU003052,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.35
STU003053,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.31
STU003054,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,5.28
STU003055,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.0
STU003056,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,6.02
STU003057,Bachelor of Technology (B.Tech.) in Electrical and Electronics Engineering,third_year,4.88
STU002114,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,5.46
STU004508,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.64
STU004509,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.52
STU004510,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,5.73
STU004511,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,9.06
STU004512,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.56
STU004513,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.84
STU004514,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,5.94
STU004515,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.86
STU004516,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.39
STU004517,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.96
STU004518,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.49
STU004519,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,5.85
STU004520,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.35
STU004521,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.11
STU004522,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.27
STU004523,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.36
STU004524,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,5.96
STU004525,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.93
STU004526,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.12
STU004527,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,5.24
STU004528,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.32
STU004529,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.78
STU004530,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,5.92
STU004531,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.2
STU004532,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.31
STU004533,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.07
STU004534,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.44
STU004535,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.22
STU004536,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.39
STU004537,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.13
STU004538,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.84
STU004539,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.4
STU004540,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.42
STU004541,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.46
STU004542,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.2
STU004543,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.78
STU004544,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.12
STU004545,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.52
STU004546,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.05
STU004547,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.81
STU004548,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.06
STU004549,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.54
STU004550,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.11
STU004551,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.34
STU004552,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,5.86
STU004553,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.68
STU004554,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.71
STU004555,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.75
STU004556,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.88
STU004557,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.33
STU004558,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.92
STU004559,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.2
STU004560,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.26
STU004561,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.08
STU004562,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.24
STU004563,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,5.58
STU004564,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.05
STU004565,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.56
STU004566,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.62
STU004567,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,6.98
STU004568,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,9.38
STU004569,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.81
STU004570,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.26
STU004571,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.14
STU004572,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,8.22
STU004573,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.36
STU004574,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.51
STU004575,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.51
STU004576,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.27
STU004577,Bachelor of Technology (B.Tech.) in Electronics Engineering (VLSI Design and Technology),third_year,7.59
STU000091,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,4.55
STU000820,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,6.02
STU000835,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,5.6
STU000869,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,4.29
STU000880,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,5.36
STU000885,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,5.25
STU000916,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,4.16
STU000917,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,3.65
STU003058,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.49
STU003059,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.94
STU003060,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,6.61
STU003061,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.13
STU003062,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.85
STU003063,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.49
STU003064,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,6.26
STU003065,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.31
STU003066,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.04
STU003067,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.18
STU003068,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.84
STU003069,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,6.02
STU003070,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.61
STU003071,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.85
STU003072,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.53
STU003073,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,5.62
STU003074,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.71
STU003075,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,5.61
STU003076,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.18
STU003077,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,4.76
STU003078,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,6.52
STU003079,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.46
STU003080,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.34
STU003081,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.51
STU003082,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.38
STU003083,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.34
STU003084,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.0
STU003085,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.87
STU003086,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,6.13
STU003087,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.95
STU003088,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.12
STU003089,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.98
STU003090,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.42
STU003091,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.36
STU003092,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.13
STU003093,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.64
STU003094,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.33
STU003095,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.52
STU003096,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.78
STU003097,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.36
STU003098,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.22
STU003099,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.72
STU003100,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.28
STU003101,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.32
STU003102,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.12
STU003103,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.04
STU003104,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.73
STU003105,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.06
STU003106,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.93
STU003107,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.13
STU003108,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.13
STU003109,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.95
STU003110,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.92
STU003111,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.86
STU003112,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.96
STU003113,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.91
STU003114,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.35
STU003115,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.86
STU003116,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.68
STU003117,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.96
STU003118,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,5.27
STU003119,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.47
STU003120,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.14
STU003121,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.32
STU003122,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.0
STU003123,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.05
STU003124,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.6
STU003125,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.75
STU003126,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,5.62
STU003127,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.35
STU003128,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,5.07
STU003129,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,6.99
STU003130,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.64
STU003131,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.18
STU003132,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.36
STU003133,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.21
STU003134,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.02
STU003135,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.46
STU003136,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.2
STU003137,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,9.78
STU003138,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,6.73
STU003139,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.51
STU003140,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,7.59
STU003141,Bachelor of Technology (B.Tech.) in Electronics and Communication Engineering,third_year,8.86
